Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
11:27:40,-3.394,-9.114,3.371,23.56,23.62,24.93,25.87,25.93,25.75,25.43,25.31,24.06,24.12,24.93,25.68,25.75,25.75,25.56,25.43,23.68,23.25,24.75,25.56,25.75,25.5,25.25,25.18,24,23.06,24.56,25.31,25.62,25.62,25.25,25.37,23.68,23.75,25,25.5,25.5,25.43,25.37,25.25,24.06,23.31,24.81,25.12,25.5,25.37,25.37,25.18,26.37,26.31,26.56,26.43
11:28:40,-4.019,4.02,3.248,23.56,23.62,24.93,25.81,25.93,25.75,25.43,25.31,24.06,24.12,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.25,24.75,25.5,25.75,25.5,25.25,25.18,24,23.12,24.56,25.31,25.62,25.62,25.25,25.37,23.68,23.75,25,25.5,25.56,25.37,25.37,25.25,24.12,23.31,24.81,25.12,25.5,25.37,25.37,25.18,26.37,26.25,26.5,26.37
11:29:10,-4.51,-8.422,3.395,23.56,23.62,24.87,25.81,25.93,25.75,25.43,25.31,24.06,24.06,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.25,24.75,25.5,25.75,25.5,25.25,25.18,24.06,23.12,24.56,25.31,25.62,25.62,25.25,25.37,23.68,23.81,25,25.5,25.56,25.43,25.37,25.25,24.12,23.31,24.81,25.12,25.5,25.37,25.37,25.18,26.31,26.25,26.5,26.37
11:29:40,-2.345,-2.448,3.326,23.56,23.62,24.87,25.81,25.93,25.75,25.43,25.31,24.06,24.06,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.25,24.75,25.5,25.75,25.5,25.25,25.18,24.06,23.12,24.56,25.31,25.62,25.62,25.25,25.37,23.68,23.75,25,25.5,25.56,25.43,25.43,25.25,24.12,23.31,24.81,25.12,25.5,25.43,25.37,25.18,26.31,26.31,26.5,26.31
11:30:10,-12.676,-5.113,2.376,23.56,23.62,24.87,25.81,25.93,25.75,25.43,25.31,24.12,24.12,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.25,24.75,25.5,25.75,25.5,25.25,25.12,24.06,23.18,24.56,25.31,25.62,25.62,25.25,25.37,23.75,23.81,25,25.5,25.5,25.43,25.37,25.25,24.12,23.31,24.81,25.12,25.5,25.43,25.37,25.18,26.25,26.25,26.43,26.31
11:31:10,-0.477,-4.906,3.363,23.56,23.68,24.87,25.81,26,25.75,25.43,25.31,24.12,24.12,24.93,25.68,25.75,25.75,25.62,25.43,23.75,23.31,24.75,25.5,25.75,25.5,25.25,25.18,24.06,23.18,24.56,25.31,25.62,25.62,25.31,25.37,23.75,23.81,25,25.5,25.5,25.43,25.37,25.25,24.12,23.37,24.81,25.12,25.5,25.43,25.37,25.18,26.25,26.25,26.37,26.25
11:31:40,-1.024,-7.586,3.373,23.56,23.62,24.87,25.81,26,25.75,25.43,25.31,24.12,24.12,24.93,25.68,25.75,25.75,25.62,25.43,23.75,23.31,24.75,25.56,25.75,25.5,25.25,25.18,24.06,23.18,24.56,25.31,25.62,25.62,25.31,25.37,23.75,23.81,25,25.5,25.5,25.43,25.43,25.25,24.12,23.31,24.81,25.12,25.5,25.43,25.43,25.18,26.18,26.31,26.37,26.25
11:32:10,-0.169,-0.36,3.318,23.56,23.62,24.87,25.81,26,25.81,25.43,25.31,24.06,24.12,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.31,24.75,25.5,25.75,25.5,25.25,25.18,24.06,23.18,24.56,25.31,25.62,25.62,25.31,25.37,23.68,23.81,25,25.5,25.5,25.43,25.43,25.25,24.12,23.31,24.81,25.12,25.5,25.43,25.43,25.18,26.18,26.25,26.31,26.18
11:32:40,-7.425,-1.03,3.237,23.5,23.62,24.87,25.81,25.93,25.75,25.43,25.31,24.06,24.12,24.93,25.68,25.75,25.75,25.56,25.43,23.75,23.31,24.75,25.5,25.75,25.5,25.25,25.18,24.06,23.18,24.56,25.31,25.62,25.62,25.25,25.37,23.68,23.81,25,25.5,25.5,25.43,25.43,25.25,24.12,23.31,24.81,25.12,25.5,25.37,25.43,25.18,26.18,26.25,26.31,26.12
11:33:10,-0.377,-0.348,3.329,23.5,23.62,24.87,25.81,25.93,25.75,25.43,25.31,24.06,24.06,24.93,25.68,25.75,25.75,25.56,25.43,23.68,23.25,24.75,25.5,25.75,25.5,25.25,25.18,24,23.18,24.56,25.31,25.62,25.62,25.25,25.37,23.62,23.75,25,25.5,25.5,25.43,25.43,25.25,24.12,23.31,24.81,25.12,25.5,25.37,25.37,25.18,26.12,26.25,26.25,26.12
