Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
0:00:27,0.013,0.005,-0.313,11.5,11.62,11.43,11.93,11.87,11.75,11.62,11.5,11.81,11.75,11.68,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.68,11.5,11.37,11.5,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.62,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.62,11.5,11.5,11.87,11.75,11.62
0:00:57,0.012,0.005,-0.315,11.5,11.62,11.5,11.93,11.81,11.75,11.62,11.5,11.81,11.68,11.68,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.5,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.56,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.62,11.5,11.62,11.5,11.5,11.87,11.68,11.62
0:01:27,0.011,0.005,-0.312,11.5,11.62,11.43,11.93,11.81,11.75,11.56,11.5,11.81,11.68,11.62,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.68,11.5,11.37,11.56,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.81,11.68,11.62,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.62,11.5,11.5,11.87,11.68,11.62
0:01:57,0.011,0.007,-0.31,11.5,11.62,11.43,11.93,11.81,11.75,11.5,11.5,11.81,11.75,11.62,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.5,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.87,11.68,11.62,11.75,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.62,11.5,11.56,11.87,11.68,11.62
0:02:27,0.011,0.006,-0.313,11.5,11.62,11.5,11.93,11.81,11.75,11.56,11.5,11.81,11.75,11.68,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.56,11.81,11.43,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.62,11.75,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.62,11.5,11.5,11.81,11.68,11.62
0:02:57,0.011,0.006,-0.316,11.5,11.62,11.5,11.93,11.81,11.75,11.56,11.5,11.81,11.75,11.62,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.5,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.87,11.62,11.56,11.68,11.68,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.56,11.5,11.5,11.87,11.68,11.62
0:03:27,0.012,0.006,-0.313,11.5,11.68,11.43,11.93,11.81,11.75,11.56,11.5,11.81,11.75,11.68,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.5,11.81,11.5,11.25,11.5,11.62,11.62,11.43,11.81,11.68,11.62,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.56,11.5,11.56,11.87,11.75,11.62
0:03:57,0.012,0.005,-0.313,11.5,11.62,11.43,11.93,11.81,11.75,11.62,11.5,11.81,11.75,11.68,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.68,11.5,11.37,11.5,11.75,11.43,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.56,11.68,11.68,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.56,11.5,11.56,11.87,11.68,11.62
0:04:27,0.012,0.006,-0.315,11.5,11.62,11.43,11.93,11.81,11.75,11.62,11.5,11.81,11.68,11.62,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.5,11.75,11.43,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.56,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.56,11.5,11.56,11.87,11.68,11.62
0:04:57,0.012,0.004,-0.314,11.5,11.62,11.43,11.93,11.81,11.75,11.5,11.5,11.81,11.75,11.62,11.93,11.68,11.75,11.68,11.81,11.56,11.56,11.43,11.68,11.62,11.5,11.37,11.56,11.81,11.43,11.25,11.5,11.62,11.62,11.43,11.81,11.62,11.56,11.68,11.62,11.62,11.37,11.56,11.68,11.62,11.43,11.5,11.18,11.56,11.5,11.56,11.5,11.56,11.87,11.68,11.62
