Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
0:00:00,0.01,-0.028,-0.017,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.87,23.81,24.06,24.06,24.18,24.25,24.43,23.75,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24.06,24.12,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.81,23.68
0:00:30,0.008,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.87,23.81,24.06,24.06,24.25,24.25,24.37,23.75,23.81,23.68,24,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24.06,24.06,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.81,23.68
0:01:00,0.009,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.87,23.87,24.12,24,24.25,24.25,24.43,23.75,23.75,23.68,24,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24.06,24.12,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.81,23.68
0:01:30,0.009,-0.028,-0.016,23.68,23.81,23.68,24.25,24.25,24.25,24.12,24.25,23.93,23.87,23.81,24.06,24.06,24.25,24.25,24.43,23.68,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24,24.06,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.06,24.18,23.62,24.06,23.81,23.68
0:02:00,0.009,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.87,23.81,24.12,24,24.18,24.25,24.37,23.75,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24,24.12,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.06,24.18,23.62,24.12,23.81,23.68
0:02:30,0.009,-0.028,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.81,23.81,24.06,24,24.18,24.25,24.43,23.68,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24,24.12,23.93,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.06,24.18,23.62,24.12,23.81,23.68
0:03:00,0.008,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.81,23.87,24.12,24.06,24.18,24.25,24.43,23.75,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.87,23.56,23.43,23.75,24.06,24.06,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.5,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.81,23.68
0:03:30,0.009,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.12,24.25,23.93,23.81,23.81,24.12,24,24.25,24.25,24.37,23.68,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.87,23.56,23.43,23.75,24.06,24.12,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.75,23.68
0:04:00,0.009,-0.029,-0.016,23.68,23.81,23.68,24.25,24.25,24.18,24.06,24.25,23.93,23.81,23.81,24.06,24,24.18,24.25,24.37,23.68,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24,24.06,23.93,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.5,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.06,23.81,23.68
0:04:30,0.009,-0.028,-0.015,23.68,23.81,23.68,24.25,24.25,24.18,24.06,24.25,23.93,23.81,23.81,24.12,24,24.18,24.25,24.37,23.68,23.75,23.68,23.93,24.06,23.93,23.93,24.12,23.93,23.56,23.43,23.75,24.06,24.12,24,24.43,23.81,23.75,23.93,24,23.93,23.87,24.06,24.31,23.68,23.56,23.68,23.56,23.87,23.87,24.12,24.18,23.62,24.12,23.75,23.68
