Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
0:00:03,0.008,0.002,-0.308,12,12.18,12,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.12,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.25,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.25,12.12
0:00:33,0.008,0.003,-0.308,12,12.12,11.93,12.43,12.25,12.25,12.18,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12.06,11.93,12.12,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.25,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12,12.37,12.18,12.12
0:01:03,0.008,0.003,-0.309,12,12.18,12,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.25,12.18,12.18,12,12.18,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.18,12.12
0:01:33,0.008,0.003,-0.306,12,12.12,11.93,12.43,12.31,12.25,12.18,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.18,12.12
0:02:03,0.008,0.003,-0.308,12,12.12,11.93,12.43,12.37,12.25,12.12,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.12,12.31,12,11.81,12,12.18,12.18,12,12.43,12.18,12.12,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.25,12.12
0:02:33,0.008,0.003,-0.307,12,12.18,11.93,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.12,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.43,12.18,12.18,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.18,12.12
0:03:03,0.008,0.002,-0.309,12,12.18,12,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.18,12.5,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.87,12,12.18,12.18,12,12.37,12.18,12.12,12.31,12.18,12.18,11.93,12.18,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.18,12.12
0:03:33,0.007,0.003,-0.313,12,12.18,11.93,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.18,12.5,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.43,12.18,12.12,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.25,12.12
0:04:03,0.008,0.003,-0.307,12,12.12,12,12.43,12.31,12.25,12.12,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.25,12.12
0:04:33,0.008,0.003,-0.31,12,12.18,11.93,12.43,12.25,12.25,12.06,12.06,12.37,12.25,12.18,12.43,12.18,12.31,12.25,12.37,12.06,12.12,11.93,12.18,12.18,12,11.93,12.06,12.31,12,11.81,12,12.18,12.18,12,12.37,12.18,12.12,12.31,12.18,12.18,11.93,12.12,12.25,12.18,12,12.06,11.75,12.12,12.06,12.18,12.06,12.06,12.37,12.25,12.12
