Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
9:03:36,-0.02,0.024,-0.02,19,19,18.12,18.68,18.93,18.62,18.25,18.25,19.18,19.31,18.37,18.68,18.75,18.56,18.56,18.56,18.93,18.87,18.18,18.37,18.56,18.43,18.25,18.37,19.25,18.87,18.12,18.18,18.43,18.5,18.25,18.62,19.31,19,18.62,18.37,18.37,18.25,18.43,18.56,0,0,0,0,0,0,0,0,19.25,19.5,19.31,19.43
9:04:06,-0.02,-0.013,0.008,19,19,18.12,18.68,18.93,18.62,18.25,18.31,19.25,19.37,18.37,18.75,18.75,18.56,18.56,18.56,19,18.93,18.18,18.43,18.56,18.43,18.25,18.37,19.31,18.87,18.12,18.18,18.43,18.5,18.25,18.62,19.37,19,18.62,18.37,18.37,18.25,18.43,18.56,0,0,0,0,0,0,0,0,19.31,19.56,19.43,19.5
9:04:36,-0.043,0.002,-0.007,19.06,19,18.18,18.68,18.93,18.68,18.18,18.31,19.31,19.43,18.37,18.75,18.75,18.56,18.56,18.56,19,19,18.18,18.37,18.56,18.43,18.25,18.37,19.31,18.93,18.12,18.18,18.43,18.5,18.25,18.62,19.43,19.06,18.62,18.37,18.37,18.25,18.5,18.56,0,0,0,0,0,0,0,0,19.43,19.68,19.56,19.62
9:05:06,-0.019,0.015,-0.011,19.12,19.06,18.12,18.68,18.93,18.68,18.25,18.25,19.31,19.43,18.37,18.75,18.75,18.62,18.56,18.56,19.06,19,18.25,18.37,18.56,18.43,18.25,18.37,19.37,18.93,18.12,18.18,18.43,18.5,18.25,18.62,19.43,19.06,18.62,18.37,18.43,18.31,18.43,18.56,0,0,0,0,0,0,0,0,19.56,19.81,19.62,19.75
9:05:36,-0.034,-0.007,0.014,19.12,19.06,18.18,18.68,18.93,18.68,18.18,18.31,19.37,19.5,18.37,18.75,18.75,18.62,18.56,18.56,19.06,19.06,18.18,18.37,18.56,18.43,18.25,18.37,19.37,18.93,18.12,18.18,18.43,18.5,18.25,18.62,19.5,19.06,18.62,18.37,18.37,18.31,18.5,18.56,0,0,0,0,0,0,0,0,19.62,19.87,19.68,19.81
9:06:06,-0.042,0.031,-0.027,19.18,19.06,18.12,18.68,18.93,18.68,18.25,18.25,19.37,19.5,18.37,18.68,18.75,18.62,18.56,18.56,19.12,19.06,18.18,18.43,18.56,18.43,18.25,18.37,19.43,19,18.12,18.18,18.43,18.5,18.25,18.62,19.56,19.12,18.62,18.37,18.37,18.25,18.43,18.56,0,0,0,-0.06,0,0,0,0,19.68,20,19.81,19.87
9:06:36,-0.021,0.002,-0.003,19.18,19.12,18.12,18.68,18.93,18.68,18.18,18.25,19.43,19.56,18.37,18.68,18.75,18.62,18.56,18.56,19.12,19.12,18.18,18.37,18.56,18.43,18.25,18.37,19.43,19,18.12,18.18,18.43,18.5,18.25,18.62,19.62,19.12,18.62,18.37,18.37,18.25,18.5,18.56,0,0,0,-0.06,0,0,0,0,19.81,20.06,19.93,20
9:07:06,-0.04,0.002,0.011,19.25,19.18,18.12,18.68,18.93,18.68,18.25,18.31,19.43,19.56,18.37,18.68,18.75,18.62,18.56,18.56,19.18,19.12,18.18,18.37,18.56,18.43,18.25,18.37,19.5,19.06,18.12,18.18,18.43,18.5,18.25,18.62,19.62,19.12,18.62,18.37,18.43,18.31,18.5,18.56,0,0,0,-0.06,0,0,0,0,19.93,20.18,20.06,20.12
9:07:36,-0.027,0.025,-0.012,19.31,19.18,18.18,18.68,18.93,18.68,18.31,18.31,19.5,19.62,18.37,18.75,18.75,18.62,18.56,18.56,19.18,19.18,18.18,18.37,18.56,18.43,18.25,18.37,19.56,19.12,18.18,18.18,18.43,18.5,18.25,18.62,19.68,19.18,18.62,18.37,18.43,18.31,18.5,18.56,0,0,0,-0.06,0,0,0,0,20,20.25,20.12,20.18
9:08:06,-0.008,-0.009,0.017,19.31,19.18,18.18,18.68,18.93,18.68,18.25,18.31,19.5,19.68,18.37,18.75,18.81,18.62,18.56,18.56,19.18,19.12,18.18,18.37,18.56,18.43,18.25,18.37,19.62,19.12,18.18,18.18,18.43,18.5,18.25,18.62,19.75,19.18,18.62,18.37,18.43,18.31,18.5,18.56,0,0,0,-0.06,0,0,0,0,20.18,20.37,20.25,20.31
